Rental Commencement Month,Block No.,Street Name,Monthly Rent (S$),Flat Type
Mar 2024,441B,Fernvale Rd,"2,400.00",04
Mar 2024,441D,Fernvale Rd,"3,600.00",04
Mar 2024,445B,Fernvale Rd,"3,450.00",04
Mar 2024,448A,Sengkang West Way,"3,200.00",04
Mar 2024,448A,Sengkang West Way,"3,300.00",04
Mar 2024,113,Rivervale Walk,"3,600.00",05
Mar 2024,119A,Rivervale Dr,"3,400.00",05
Mar 2024,119D,Rivervale Dr,"3,200.00",05
Mar 2024,119D,Rivervale Dr,"3,300.00",05
Mar 2024,122A,Sengkang East Way,"3,000.00",05
Mar 2024,124A,Rivervale Dr,"3,300.00",05
Mar 2024,130,Rivervale St,"3,300.00",05
Mar 2024,144,Rivervale Dr,"3,500.00",05
Mar 2024,146,Rivervale Dr,"3,400.00",05
Mar 2024,152,Rivervale Cres,"3,500.00",05
Mar 2024,183A,Rivervale Cres,"3,700.00",05
Mar 2024,184A,Rivervale Cres,"3,700.00",05
Mar 2024,184B,Rivervale Cres,"3,100.00",05
Mar 2024,184B,Rivervale Cres,"3,250.00",05
Mar 2024,191A,Rivervale Dr,"2,800.00",05
Mar 2024,193,Rivervale Dr,"3,300.00",05
Mar 2024,196,Rivervale Dr,"3,400.00",05
Mar 2024,203B,Compassvale Rd,"3,700.00",05
Mar 2024,203C,Compassvale Rd,"3,050.00",05
Mar 2024,204A,Compassvale Dr,"2,800.00",05
Mar 2024,207B,Compassvale Lane,"3,600.00",05
Mar 2024,207C,Compassvale Lane,"3,400.00",05
Mar 2024,254,Compassvale Rd,"3,400.00",05
Mar 2024,255,Compassvale Rd,"3,500.00",05
Mar 2024,255,Compassvale Rd,"3,650.00",05
Mar 2024,258B,Compassvale Rd,"3,200.00",05
Mar 2024,258D,Compassvale Rd,"3,500.00",05
Mar 2024,259A,Compassvale Rd,"3,500.00",05
Mar 2024,260C,Sengkang East Way,"3,500.00",05
Mar 2024,267A,Compassvale Link,"3,500.00",05
Mar 2024,269B,Compassvale Link,"3,200.00",05
Mar 2024,290A,Compassvale Cres,"3,500.00",05
Mar 2024,290B,Compassvale Cres,"1,600.00",05
Mar 2024,291D,Compassvale St,"3,000.00",05
Mar 2024,296A,Compassvale Cres,"3,000.00",05
Mar 2024,298B,Compassvale St,"3,300.00",05
Mar 2024,299A,Compassvale St,"3,300.00",05
Mar 2024,304A,Anchorvale Link,"3,600.00",05
Mar 2024,305C,Anchorvale Link,"3,200.00",05
Mar 2024,309D,Anchorvale Rd,"2,900.00",05
Mar 2024,311D,Anchorvale Lane,"3,200.00",05
Mar 2024,313B,Anchorvale Rd,"3,400.00",05
Mar 2024,313B,Anchorvale Rd,"3,800.00",05
Mar 2024,316C,Anchorvale Link,"3,200.00",05
Mar 2024,317B,Anchorvale Rd,"3,700.00",05
Mar 2024,319A,Anchorvale Dr,"3,500.00",05
Mar 2024,319C,Anchorvale Dr,"3,500.00",05
Mar 2024,320D,Anchorvale Dr,"3,400.00",05
Mar 2024,321C,Anchorvale Dr,"3,200.00",05
Mar 2024,322C,Anchorvale Dr,"3,600.00",05
Mar 2024,324D,Sengkang East Way,"3,600.00",05
Mar 2024,329B,Anchorvale St,"3,400.00",05
Mar 2024,330B,Anchorvale St,"3,300.00",05
Mar 2024,407A,Fernvale Rd,"3,400.00",05
Mar 2024,416B,Fernvale Link,"3,500.00",05
Mar 2024,416C,Fernvale Link,"3,500.00",05
Mar 2024,435C,Fernvale Rd,"3,600.00",05
Mar 2024,452A,Sengkang West Way,"3,400.00",05
Mar 2024,122B,Sengkang East Way,"3,400.00",06
Mar 2024,143,Rivervale Dr,"3,400.00",06
Mar 2024,189A,Rivervale Dr,"3,400.00",06
Mar 2024,203D,Compassvale Rd,"3,700.00",06
Mar 2024,225C,Compassvale Walk,"2,700.00",06
Mar 2024,250B,Compassvale St,"3,800.00",06
Mar 2024,250C,Compassvale St,"2,500.00",06
Mar 2024,262B,Compassvale St,"3,200.00",06
Mar 2024,262B,Compassvale St,"3,400.00",06
Mar 2024,298C,Compassvale St,"3,600.00",06
Mar 2024,307B,Anchorvale Rd,"3,700.00",06
Mar 2024,312A,Anchorvale Lane,"3,100.00",06
Mar 2024,312A,Anchorvale Lane,"4,000.00",06
Mar 2024,1,Lor Lew Lian,"3,000.00",03
Mar 2024,105,Serangoon Nth Ave 1,"2,000.00",03
Mar 2024,106,Serangoon Nth Ave 1,"2,700.00",03
Mar 2024,108,Serangoon Nth Ave 1,"2,400.00",03
Mar 2024,113,Serangoon Nth Ave 1,"2,000.00",03
Mar 2024,2,Lor Lew Lian,"3,000.00",03
Mar 2024,201,Serangoon Ctrl,"2,250.00",03
Mar 2024,204,Serangoon Ctrl,"3,100.00",03
Mar 2024,206,Serangoon Ctrl,"3,100.00",03
Mar 2024,206,Serangoon Ctrl,"3,400.00",03
Mar 2024,210,Serangoon Ctrl,"2,900.00",03
Mar 2024,227,Serangoon Ave 4,"3,250.00",03
Mar 2024,230,Serangoon Ave 4,"2,700.00",03
Mar 2024,262,Serangoon Ctrl Dr,"3,000.00",03
Mar 2024,263,Serangoon Ctrl Dr,"2,900.00",03
Mar 2024,263,Serangoon Ctrl Dr,"3,300.00",03
Mar 2024,3,Lor Lew Lian,"3,000.00",03
Mar 2024,303,Serangoon Ave 2,"2,600.00",03
Mar 2024,306,Serangoon Ave 2,"2,400.00",03
Mar 2024,326,Serangoon Ave 3,"2,500.00",03
Mar 2024,4,Lor Lew Lian,"2,700.00",03
Mar 2024,4,Lor Lew Lian,"3,100.00",03
Mar 2024,5,Lor Lew Lian,"2,450.00",03
Mar 2024,103,Serangoon Nth Ave 1,"3,300.00",04
Mar 2024,109,Serangoon Nth Ave 1,"3,200.00",04
Mar 2024,120,Serangoon Nth Ave 1,"2,300.00",04
Mar 2024,126,Serangoon Nth Ave 1,"3,400.00",04
Mar 2024,139,Serangoon Nth Ave 2,"3,500.00",04
Mar 2024,141,Serangoon Nth Ave 2,"3,600.00",04
Mar 2024,206,Serangoon Ctrl,"3,000.00",04
Mar 2024,210,Serangoon Ctrl,"2,600.00",04
Mar 2024,211,Serangoon Ave 4,"3,600.00",04
Mar 2024,218,Serangoon Ave 4,"3,300.00",04
Mar 2024,219,Serangoon Ave 4,"3,200.00",04
Mar 2024,228,Serangoon Ave 4,"1,500.00",04
Mar 2024,235,Serangoon Ave 3,"2,700.00",04
Mar 2024,256,Serangoon Ctrl Dr,"3,850.00",04
Mar 2024,307,Serangoon Ave 2,"2,800.00",04
Mar 2024,330,Serangoon Ave 3,"4,000.00",04
Mar 2024,332,Serangoon Ave 3,"3,000.00",04
Mar 2024,332,Serangoon Ave 3,"4,200.00",04
Mar 2024,401,Serangoon Ave 1,"3,800.00",04
Mar 2024,403,Serangoon Ave 1,"3,700.00",04
Mar 2024,426,Serangoon Ave 1,"4,000.00",04
Mar 2024,517,Serangoon Nth Ave 4,"2,900.00",04
Mar 2024,536,Serangoon Nth Ave 4,"3,400.00",04
Mar 2024,547,Serangoon Nth Ave 3,"3,200.00",04
Mar 2024,135,Serangoon Nth Ave 2,"3,400.00",05
Mar 2024,242,Serangoon Ave 3,"4,200.00",05
Mar 2024,312,Serangoon Ave 2,"3,800.00",05
Mar 2024,331,Serangoon Ave 3,"3,300.00",05
Mar 2024,401,Serangoon Ave 1,"3,400.00",05
Mar 2024,421,Serangoon Ctrl,"3,800.00",05
Mar 2024,500,Serangoon Nth Ave 4,"4,500.00",05
Mar 2024,501,Serangoon Nth Ave 4,"3,450.00",05
Mar 2024,524,Serangoon Nth Ave 4,"3,000.00",05
Mar 2024,524,Serangoon Nth Ave 4,"3,800.00",05
Mar 2024,535A,Serangoon Nth Ave 4,"3,850.00",05
Mar 2024,546,Serangoon Nth Ave 3,"3,800.00",05
Mar 2024,552,Serangoon Nth Ave 3,"3,650.00",05
Mar 2024,236A,Serangoon Ave 2,"4,200.00",06
Mar 2024,506,Serangoon Nth Ave 4,"3,700.00",06
Mar 2024,516,Serangoon Nth Ave 4,"4,300.00",06
Mar 2024,519,Serangoon Nth Ave 4,"2,800.00",06
Mar 2024,535,Serangoon Nth Ave 4,"4,100.00",06
Mar 2024,537,Serangoon Nth Ave 4,"3,850.00",06
Mar 2024,539,Serangoon Nth Ave 4,"2,700.00",06
Mar 2024,539,Serangoon Nth Ave 4,"3,700.00",06
Mar 2024,542,Serangoon Nth Ave 4,"3,800.00",06
Mar 2024,499B,Tampines Ave 9,"1,900.00",02
Mar 2024,110,Tampines St 11,"2,400.00",03
Mar 2024,138,Tampines St 11,"1,800.00",03
Mar 2024,144,Tampines St 12,"3,100.00",03
Mar 2024,157,Tampines St 12,"2,600.00",03
Mar 2024,157,Tampines St 12,"2,700.00",03
Mar 2024,157,Tampines St 12,"3,100.00",03
Mar 2024,157,Tampines St 12,"3,200.00",03
Mar 2024,157,Tampines St 12,"3,600.00",03
Mar 2024,161,Tampines St 12,"3,000.00",03
Mar 2024,201E,Tampines St 23,"3,000.00",03
Mar 2024,202,Tampines St 21,"1,800.00",03
Mar 2024,209,Tampines St 21,"2,350.00",03
Mar 2024,217,Tampines St 23,"2,600.00",03
Mar 2024,226,Tampines St 23,"3,100.00",03
Mar 2024,243,Tampines St 21,"3,000.00",03
Mar 2024,244,Tampines St 21,"3,000.00",03
Mar 2024,253,Tampines St 21,"2,950.00",03
Mar 2024,255,Tampines St 21,"1,700.00",03
Mar 2024,255,Tampines St 21,"2,800.00",03
Mar 2024,265,Tampines St 21,"1,700.00",03
Mar 2024,271,Tampines St 21,"2,700.00",03
Mar 2024,272,Tampines St 22,"2,400.00",03
Mar 2024,274,Tampines St 22,"1,600.00",03
Mar 2024,283,Tampines St 22,"3,100.00",03
Mar 2024,284,Tampines St 22,"1,500.00",03
Mar 2024,296,Tampines St 22,"2,600.00",03
Mar 2024,410,Tampines St 41,"2,800.00",03
Mar 2024,417,Tampines St 41,"2,500.00",03
Mar 2024,437,Tampines St 43,"3,300.00",03
Mar 2024,479,Tampines St 44,"3,300.00",03
Mar 2024,803,Tampines Ave 4,"2,400.00",03
Mar 2024,806,Tampines Ave 4,"2,500.00",03
Mar 2024,809,Tampines Ave 4,"3,000.00",03
Mar 2024,813,Tampines St 81,"2,600.00",03
Mar 2024,818,Tampines St 81,"2,400.00",03
Mar 2024,831,Tampines St 83,"2,600.00",03
Mar 2024,877,Tampines St 84,"2,500.00",03
Mar 2024,877,Tampines St 84,"3,200.00",03
Mar 2024,884,Tampines St 83,"2,800.00",03
Mar 2024,897A,Tampines St 81,"2,900.00",03
Mar 2024,909,Tampines Ave 4,"2,900.00",03
Mar 2024,929,Tampines St 91,"2,500.00",03
Mar 2024,107,Simei St 1,"2,900.00",04
Mar 2024,108,Tampines St 11,"1,500.00",04
Mar 2024,113,Simei St 1,"3,500.00",04
Mar 2024,123,Simei St 1,"3,700.00",04
Mar 2024,135,Simei St 1,"3,700.00",04
Mar 2024,145,Tampines St 12,"3,500.00",04
Mar 2024,150,Simei St 1,"2,840.00",04
Mar 2024,150,Tampines St 12,"3,000.00",04
Mar 2024,161,Tampines St 12,"3,800.00",04
Mar 2024,162,Simei Rd,"2,800.00",04
Mar 2024,162,Tampines St 12,"4,000.00",04
Mar 2024,167C,Simei Lane,"2,900.00",04
Mar 2024,233,Simei St 4,"3,800.00",04
Mar 2024,236,Tampines St 21,"3,500.00",04
Mar 2024,241,Tampines St 21,"4,200.00",04
Mar 2024,256,Simei St 1,"3,600.00",04
Mar 2024,259,Tampines St 21,"2,850.00",04
Mar 2024,263,Tampines St 21,"2,950.00",04
Mar 2024,282,Tampines St 22,"3,300.00",04
Mar 2024,286,Tampines St 22,"1,800.00",04
Mar 2024,297,Tampines St 22,"3,500.00",04
Mar 2024,340,Tampines St 33,"2,200.00",04
Mar 2024,353,Tampines St 33,"3,400.00",04
Mar 2024,358,Tampines St 33,"3,400.00",04
Mar 2024,363,Tampines St 34,"3,600.00",04
Mar 2024,414,Tampines St 41,"3,300.00",04
Mar 2024,419,Tampines St 41,"3,200.00",04
Mar 2024,438,Tampines St 43,"1,970.00",04
Mar 2024,455,Tampines St 42,"3,300.00",04
Mar 2024,464,Tampines St 44,"2,500.00",04
Mar 2024,487B,Tampines St 45,"3,100.00",04
Mar 2024,501,Tampines Ctrl 1,"2,500.00",04
Mar 2024,605A,Tampines St 61,"3,700.00",04
Mar 2024,702,Tampines St 71,"3,200.00",04
Mar 2024,710,Tampines St 71,"3,600.00",04
Mar 2024,718,Tampines St 72,"2,900.00",04
Mar 2024,719,Tampines St 72,"3,400.00",04
Mar 2024,724,Tampines St 71,"3,200.00",04
Mar 2024,730,Tampines St 71,"3,300.00",04
Mar 2024,732,Tampines St 71,"3,450.00",04
Mar 2024,803,Tampines Ave 4,"3,300.00",04
Mar 2024,805,Tampines Ave 4,"3,000.00",04
Mar 2024,812,Tampines Ave 4,"3,300.00",04
Mar 2024,814,Tampines St 81,"3,100.00",04
Mar 2024,832,Tampines St 82,"3,000.00",04
Mar 2024,832,Tampines St 82,"3,100.00",04
Mar 2024,837,Tampines St 83,"3,000.00",04
Mar 2024,840,Tampines St 82,"2,350.00",04
Mar 2024,864,Tampines St 83,"3,650.00",04
Mar 2024,864A,Tampines St 83,"3,400.00",04
Mar 2024,864A,Tampines St 83,"3,800.00",04
Mar 2024,869A,Tampines Ave 8,"4,300.00",04
Mar 2024,871,Tampines St 84,"2,100.00",04
Mar 2024,879,Tampines Ave 8,"2,500.00",04
Mar 2024,886,Tampines St 83,"3,100.00",04
Mar 2024,887,Tampines St 81,"3,500.00",04
Mar 2024,897A,Tampines St 81,"3,000.00",04
Mar 2024,911,Tampines St 91,"3,800.00",04
Mar 2024,946,Tampines Ave 4,"3,400.00",04
Mar 2024,119,Simei St 1,"2,700.00",05
Mar 2024,119,Simei St 1,"3,600.00",05
Mar 2024,124,Simei St 1,"3,500.00",05
Mar 2024,134,Simei St 1,"3,900.00",05
Mar 2024,138,Simei St 1,"3,600.00",05
Mar 2024,164,Simei Rd,"3,900.00",05
Mar 2024,165,Simei Rd,"2,800.00",05
Mar 2024,168D,Simei Lane,"3,800.00",05
Mar 2024,229,Tampines St 23,"3,500.00",05
Mar 2024,254,Simei St 1,"4,000.00",05
Mar 2024,256,Tampines St 21,"3,800.00",05
Mar 2024,256,Tampines St 21,"4,000.00",05
Mar 2024,278,Tampines St 22,"3,800.00",05
Mar 2024,288,Tampines St 22,"3,950.00",05
Mar 2024,289,Tampines St 22,"2,800.00",05
Mar 2024,298,Tampines St 22,"3,000.00",05
Mar 2024,348,Tampines St 33,"3,500.00",05
Mar 2024,349,Tampines St 33,"1,550.00",05
Mar 2024,367,Tampines St 34,"3,700.00",05
Mar 2024,393,Tampines Ave 7,"4,000.00",05
Mar 2024,450C,Tampines St 42,"3,500.00",05
Mar 2024,461,Tampines St 44,"3,600.00",05
Mar 2024,486B,Tampines Ave 9,"2,500.00",05
Mar 2024,488A,Tampines Ave 9,"3,600.00",05
Mar 2024,490B,Tampines St 45,"3,300.00",05
Mar 2024,491A,Tampines Ave 9,"3,000.00",05
Mar 2024,493A,Tampines Ave 9,"2,800.00",05
Mar 2024,494C,Tampines St 43,"4,000.00",05
Mar 2024,498B,Tampines St 45,"4,200.00",05
Mar 2024,519D,Tampines Ctrl 8,"3,500.00",05
Mar 2024,601A,Tampines Ave 9,"3,800.00",05
Mar 2024,704,Tampines St 71,"3,900.00",05
Mar 2024,716,Tampines St 71,"3,200.00",05
Mar 2024,723,Tampines St 72,"3,700.00",05
Mar 2024,724,Tampines St 71,"4,000.00",05
Mar 2024,732,Tampines St 71,"3,500.00",05
Mar 2024,733,Tampines St 71,"2,900.00",05
Mar 2024,733,Tampines St 71,"3,300.00",05
Mar 2024,841,Tampines St 83,"3,400.00",05
Mar 2024,841,Tampines St 83,"3,600.00",05
Mar 2024,842B,Tampines St 82,"3,000.00",05
Mar 2024,105,Simei St 1,"3,500.00",06
Mar 2024,124,Tampines St 11,"4,600.00",06
Mar 2024,139,Tampines St 11,"5,800.00",06
Mar 2024,146,Tampines Ave 5,"2,500.00",06
Mar 2024,149,Tampines St 12,"4,000.00",06
Mar 2024,151,Tampines St 12,"4,500.00",06
Mar 2024,495C,Tampines St 43,"4,500.00",06
Mar 2024,495F,Tampines St 43,"4,200.00",06
Mar 2024,498B,Tampines St 45,"3,600.00",06
Mar 2024,737,Tampines St 72,"4,000.00",06
Mar 2024,740,Tampines St 72,"3,800.00",06
Mar 2024,856E,Tampines St 82,"4,600.00",06
Mar 2024,856F,Tampines St 82,"4,300.00",06
Mar 2024,857,Tampines St 83,"4,000.00",06
Mar 2024,940,Tampines Ave 5,"3,000.00",06
Mar 2024,120,Lor 2 Toa Payoh,"2,500.00",02
Mar 2024,160,Lor 1 Toa Payoh,"2,700.00",02
Mar 2024,52,Lor 6 Toa Payoh,"2,500.00",02
Mar 2024,58,Lor 4 Toa Payoh,"2,200.00",02
Mar 2024,101,Potong Pasir Ave 1,"3,200.00",03
Mar 2024,102,Potong Pasir Ave 1,"2,050.00",03
Mar 2024,102,Potong Pasir Ave 1,"3,200.00",03
Mar 2024,102,Potong Pasir Ave 1,"3,250.00",03
Mar 2024,105,Potong Pasir Ave 1,"3,300.00",03
Mar 2024,108,Lor 1 Toa Payoh,"2,800.00",03
Mar 2024,108,Potong Pasir Ave 1,"2,900.00",03
Mar 2024,111,Lor 1 Toa Payoh,"2,500.00",03
Mar 2024,113,Lor 1 Toa Payoh,"2,600.00",03
Mar 2024,114,Lor 1 Toa Payoh,"2,500.00",03
Mar 2024,115,Lor 1 Toa Payoh,"3,000.00",03
Mar 2024,116,Lor 2 Toa Payoh,"1,400.00",03
Mar 2024,116,Lor 2 Toa Payoh,"2,200.00",03
Mar 2024,116,Lor 2 Toa Payoh,"3,000.00",03
Mar 2024,116,Potong Pasir Ave 1,"3,000.00",03
Mar 2024,117,Potong Pasir Ave 1,"1,000.00",03
Mar 2024,118,Potong Pasir Ave 1,"3,200.00",03
Mar 2024,119,Lor 1 Toa Payoh,"2,800.00",03
Mar 2024,119,Lor 1 Toa Payoh,"3,300.00",03
Mar 2024,121,Potong Pasir Ave 1,"3,000.00",03
Mar 2024,124,Lor 1 Toa Payoh,"1,900.00",03
Mar 2024,125,Lor 1 Toa Payoh,"1,600.00",03
Mar 2024,128,Lor 1 Toa Payoh,"1,500.00",03
Mar 2024,128,Lor 1 Toa Payoh,"1,700.00",03
Mar 2024,128,Lor 1 Toa Payoh,"3,000.00",03
Mar 2024,13,Lor 7 Toa Payoh,"2,000.00",03
Mar 2024,13,Lor 7 Toa Payoh,"2,500.00",03
Mar 2024,138A,Lor 1a Toa Payoh,"3,400.00",03
Mar 2024,139,Potong Pasir Ave 3,"1,500.00",03
Mar 2024,148,Potong Pasir Ave 1,"2,700.00",03
Mar 2024,148,Potong Pasir Ave 1,"3,300.00",03
Mar 2024,157,Lor 1 Toa Payoh,"2,000.00",03
Mar 2024,158,Lor 1 Toa Payoh,"2,000.00",03
Mar 2024,174,Lor 1 Toa Payoh,"2,000.00",03
Mar 2024,174,Lor 1 Toa Payoh,"2,100.00",03
Mar 2024,195,Kim Keat Ave,"2,700.00",03
Mar 2024,205,Toa Payoh Nth,"2,500.00",03
Mar 2024,206,Toa Payoh Nth,"3,300.00",03
Mar 2024,207,Toa Payoh Nth,"2,300.00",03
Mar 2024,23,Toa Payoh East,"2,800.00",03
Mar 2024,231,Lor 8 Toa Payoh,"2,800.00",03
Mar 2024,232,Lor 8 Toa Payoh,"3,200.00",03
Mar 2024,262,Toa Payoh East,"2,200.00",03
Mar 2024,27,Toa Payoh East,"2,000.00",03
Mar 2024,38,Lor 5 Toa Payoh,"1,950.00",03
Mar 2024,4,Lor 7 Toa Payoh,"1,850.00",03
Mar 2024,4,Lor 7 Toa Payoh,"2,600.00",03
Mar 2024,5,Upp Aljunied Lane,"2,500.00",03
Mar 2024,51,Lor 6 Toa Payoh,"2,300.00",03
Mar 2024,53,Lor 5 Toa Payoh,"2,000.00",03
Mar 2024,53,Lor 5 Toa Payoh,"3,300.00",03
Mar 2024,59,Lor 5 Toa Payoh,"2,800.00",03
Mar 2024,61,Lor 5 Toa Payoh,"2,700.00",03
Mar 2024,66,Lor 4 Toa Payoh,"3,200.00",03
Mar 2024,7,Upp Aljunied Lane,"2,800.00",03
Mar 2024,85B,Lor 4 Toa Payoh,"2,700.00",03
Mar 2024,91,Lor 3 Toa Payoh,"3,000.00",03
Mar 2024,94,Lor 4 Toa Payoh,"2,800.00",03
Mar 2024,98,Lor 1 Toa Payoh,"2,500.00",03
Mar 2024,10,Lor 7 Toa Payoh,"3,600.00",04
Mar 2024,10B,Lor 7 Toa Payoh,"3,700.00",04
Mar 2024,122,Lor 2 Toa Payoh,"3,500.00",04
Mar 2024,122,Potong Pasir Ave 1,"3,800.00",04
Mar 2024,131B,Lor 1 Toa Payoh,"4,500.00",04
Mar 2024,142,Lor 2 Toa Payoh,"3,800.00",04
Mar 2024,142,Lor 2 Toa Payoh,"4,000.00",04
Mar 2024,142,Potong Pasir Ave 3,"3,700.00",04
Mar 2024,145,Lor 2 Toa Payoh,"2,100.00",04
Mar 2024,146,Lor 2 Toa Payoh,"2,360.00",04
Mar 2024,146,Lor 2 Toa Payoh,"3,000.00",04
Mar 2024,14B,Lor 7 Toa Payoh,"3,900.00",04
Mar 2024,179,Toa Payoh Ctrl,"2,000.00",04
Mar 2024,201,Toa Payoh Nth,"2,200.00",04
Mar 2024,213,Lor 8 Toa Payoh,"3,300.00",04
Mar 2024,213,Lor 8 Toa Payoh,"3,500.00",04
Mar 2024,220,Lor 8 Toa Payoh,"2,500.00",04
Mar 2024,221,Lor 8 Toa Payoh,"1,900.00",04
Mar 2024,222,Lor 8 Toa Payoh,"2,900.00",04
Mar 2024,259,Kim Keat Ave,"3,000.00",04
Mar 2024,261,Toa Payoh East,"3,900.00",04
Mar 2024,79A,Toa Payoh Ctrl,"3,300.00",04
Mar 2024,79B,Toa Payoh Ctrl,"3,710.00",04
Mar 2024,79D,Toa Payoh Ctrl,"3,700.00",04
Mar 2024,79E,Toa Payoh Ctrl,"2,800.00",04
Mar 2024,80B,Lor 4 Toa Payoh,"4,000.00",04
Mar 2024,11,Joo Seng Rd,"3,750.00",05
Mar 2024,122,Lor 2 Toa Payoh,"4,400.00",05
Mar 2024,138A,Lor 1a Toa Payoh,"5,000.00",05
Mar 2024,139A,Lor 1a Toa Payoh,"5,000.00",05
Mar 2024,147,Lor 2 Toa Payoh,"3,400.00",05
Mar 2024,14B,Lor 7 Toa Payoh,"3,150.00",05
Mar 2024,152,Lor 2 Toa Payoh,"4,000.00",05
Mar 2024,16,Joo Seng Rd,"3,200.00",05
Mar 2024,50,Lor 5 Toa Payoh,"4,200.00",05
Mar 2024,6,Lor 7 Toa Payoh,"3,600.00",05
Mar 2024,79A,Toa Payoh Ctrl,"4,000.00",05
Mar 2024,82B,Lor 4 Toa Payoh,"4,200.00",05
Mar 2024,127,Potong Pasir Ave 1,"3,000.00",06
Mar 2024,237,Lor 1 Toa Payoh,"3,750.00",06
Mar 2024,182A,Woodlands St 13,"2,400.00",02
Mar 2024,185B,Woodlands St 13,"2,300.00",02
Mar 2024,693B,Woodlands Ave 6,"2,500.00",02
Mar 2024,694D,Woodlands Dr 62,"2,200.00",02
Mar 2024,780B,Woodlands Cres,"1,000.00",02
Mar 2024,780B,Woodlands Cres,"1,300.00",02
Mar 2024,780F,Woodlands Cres,"1,200.00",02
Mar 2024,202,Marsiling Dr,"1,850.00",03
Mar 2024,202,Marsiling Dr,"2,500.00",03
Mar 2024,30,Marsiling Dr,"2,800.00",03
Mar 2024,307,Woodlands Ave 1,"2,100.00",03
Mar 2024,32,Marsiling Dr,"2,300.00",03
Mar 2024,32,Marsiling Dr,"2,800.00",03
Mar 2024,420,Woodlands St 41,"2,650.00",03
Mar 2024,573C,Woodlands Dr 16,"1,650.00",03
Mar 2024,887B,Woodlands Dr 50,"3,200.00",03
Mar 2024,104,Woodlands St 13,"3,200.00",04
Mar 2024,120,Marsiling Rise,"3,000.00",04
Mar 2024,124,Marsiling Rise,"2,200.00",04
Mar 2024,148,Woodlands St 13,"4,000.00",04
Mar 2024,205,Marsiling Dr,"2,500.00",04
Mar 2024,336,Woodlands Ave 1,"1,800.00",04
Mar 2024,34,Marsiling Dr,"2,800.00",04
Mar 2024,347,Woodlands Ave 3,"1,800.00",04
Mar 2024,364,Woodlands Ave 5,"3,388.00",04
Mar 2024,368,Woodlands Ave 1,"3,200.00",04
Mar 2024,371,Woodlands Ave 1,"3,000.00",04
Mar 2024,429,Woodlands St 41,"3,500.00",04
Mar 2024,513,Woodlands Dr 14,"2,700.00",04
Mar 2024,528,Woodlands Dr 14,"3,400.00",04
Mar 2024,530,Woodlands Dr 14,"3,400.00",04
Mar 2024,540,Woodlands Dr 16,"2,000.00",04
Mar 2024,543,Woodlands Dr 16,"3,200.00",04
Mar 2024,554,Woodlands Dr 53,"2,600.00",04
Mar 2024,570C,Woodlands Ave 1,"3,000.00",04
Mar 2024,572B,Woodlands Ave 1,"3,200.00",04
Mar 2024,574B,Woodlands Dr 16,"3,300.00",04
Mar 2024,601,Woodlands Dr 42,"3,350.00",04
Mar 2024,603,Woodlands Dr 42,"2,700.00",04
Mar 2024,604,Woodlands Dr 42,"2,080.00",04
Mar 2024,604,Woodlands Dr 42,"3,150.00",04
Mar 2024,613,Woodlands Ave 4,"3,000.00",04
Mar 2024,619,Woodlands Dr 52,"3,300.00",04
Mar 2024,627,Woodlands Ave 6,"2,400.00",04
Mar 2024,633,Woodlands Ring Rd,"3,200.00",04
Mar 2024,644,Woodlands Ring Rd,"3,500.00",04
Mar 2024,655,Woodlands Ring Rd,"3,100.00",04
Mar 2024,683A,Woodlands Dr 62,"3,500.00",04
Mar 2024,688D,Woodlands Dr 75,"2,800.00",04
Mar 2024,688E,Woodlands Dr 75,"3,300.00",04
Mar 2024,690C,Woodlands Dr 75,"3,400.00",04
Mar 2024,690E,Woodlands Dr 75,"3,300.00",04
Mar 2024,737,Woodlands Circle,"3,000.00",04
Mar 2024,752,Woodlands Circle,"3,500.00",04
Mar 2024,762,Woodlands Ave 6,"2,500.00",04
Mar 2024,765,Woodlands Circle,"3,200.00",04
Mar 2024,769,Woodlands Dr 60,"1,400.00",04
Mar 2024,776,Woodlands Cres,"3,100.00",04
Mar 2024,776,Woodlands Cres,"3,200.00",04
Mar 2024,8,Marsiling Dr,"1,500.00",04
Mar 2024,8,Marsiling Dr,"2,550.00",04
Mar 2024,8,Marsiling Dr,"2,900.00",04
Mar 2024,802,Woodlands St 81,"1,500.00",04
Mar 2024,807,Woodlands St 81,"1,700.00",04
Mar 2024,810,Woodlands St 81,"3,000.00",04
Mar 2024,842,Woodlands St 82,"3,400.00",04
Mar 2024,886B,Woodlands Dr 50,"3,500.00",04
Mar 2024,894B,Woodlands Dr 50,"3,200.00",04
Mar 2024,895B,Woodlands Dr 50,"3,100.00",04
Mar 2024,896A,Woodlands Dr 50,"1,700.00",04
Mar 2024,899B,Woodlands Dr 50,"2,600.00",04
Mar 2024,10,Marsiling Dr,"2,100.00",05
Mar 2024,111,Woodlands St 13,"3,150.00",05
Mar 2024,170,Woodlands St 11,"3,300.00",05
Mar 2024,215,Marsiling Lane,"2,300.00",05
Mar 2024,215,Marsiling Lane,"2,450.00",05
Mar 2024,350,Woodlands Ave 3,"3,000.00",05
Mar 2024,369,Woodlands Ave 1,"3,200.00",05
Mar 2024,416,Woodlands St 41,"3,200.00",05
Mar 2024,417,Woodlands St 41,"3,600.00",05
Mar 2024,417,Woodlands St 41,"3,900.00",05
Mar 2024,426,Woodlands St 41,"1,700.00",05
Mar 2024,511,Woodlands Dr 14,"3,200.00",05
